domain,problem,config,solved,cost,search_time,co_edges,tr_nodes,num_trs,peak_mem_kb
scanalyzer-08-strips,p09.pddl,on-w2,0,,,450,72302,3,2778612
scanalyzer-08-strips,p09.pddl,on-skipc,0,,,0,65604,3,1984404
scanalyzer-08-strips,p09.pddl,on-norm,0,,,450,67766,3,2648788
scanalyzer-08-strips,p10.pddl,off,0,,,,902086,13,4521532
scanalyzer-08-strips,p10.pddl,on,0,,,792,1339705,21,5646408
scanalyzer-08-strips,p10.pddl,on-w0.5,0,,,792,1340305,21,5746676
scanalyzer-08-strips,p10.pddl,on-w2,0,,,792,1333676,21,5986492
scanalyzer-08-strips,p10.pddl,on-skipc,0,,,0,902086,13,4580968
scanalyzer-08-strips,p10.pddl,on-norm,0,,,792,985650,17,4365896
scanalyzer-08-strips,p11.pddl,off,0,,,,275203,5,3009964
scanalyzer-08-strips,p11.pddl,on,0,,,792,353559,6,3091564
scanalyzer-08-strips,p11.pddl,on-w0.5,0,,,792,353638,6,3013088
scanalyzer-08-strips,p11.pddl,on-w2,0,,,792,351829,6,3704536
scanalyzer-08-strips,p11.pddl,on-skipc,0,,,0,275203,5,3079304
scanalyzer-08-strips,p11.pddl,on-norm,0,,,792,308154,5,3233580
scanalyzer-08-strips,p12.pddl,off,0,,,,177179,4,2052352
scanalyzer-08-strips,p12.pddl,on,0,,,792,187945,4,2129200
scanalyzer-08-strips,p12.pddl,on-w0.5,0,,,792,187986,4,1950468
scanalyzer-08-strips,p12.pddl,on-w2,0,,,792,186215,4,1932988
scanalyzer-08-strips,p12.pddl,on-skipc,0,,,0,177179,4,2036424
scanalyzer-08-strips,p12.pddl,on-norm,0,,,792,182166,4,1826256
scanalyzer-08-strips,p13.pddl,off,0,,,,1662706,24,5468372
scanalyzer-08-strips,p13.pddl,on,0,,,1274,3099474,43,6172300
scanalyzer-08-strips,p13.pddl,on-w0.5,0,,,1274,1702006,28,5509496
scanalyzer-08-strips,p13.pddl,on-w2,0,,,1274,3095833,44,5245752
scanalyzer-08-strips,p13.pddl,on-skipc,0,,,0,1662706,24,4959780
scanalyzer-08-strips,p13.pddl,on-norm,0,,,1274,1734067,32,5127424
scanalyzer-08-strips,p14.pddl,off,0,,,,454819,9,3332448
scanalyzer-08-strips,p14.pddl,on,0,,,1274,666972,11,4258780
scanalyzer-08-strips,p14.pddl,on-w0.5,0,,,1274,465164,9,3389300
scanalyzer-08-strips,p14.pddl,on-w2,0,,,1274,666778,11,4442172
scanalyzer-08-strips,p14.pddl,on-skipc,0,,,0,454819,9,3330720
scanalyzer-08-strips,p14.pddl,on-norm,0,,,1274,505822,9,3876340
scanalyzer-08-strips,p15.pddl,off,0,,,,311942,7,3060456
scanalyzer-08-strips,p15.pddl,on,0,,,1274,327226,7,3365988
scanalyzer-08-strips,p15.pddl,on-w0.5,0,,,1274,301900,7,3236312
scanalyzer-08-strips,p15.pddl,on-w2,0,,,1274,327211,7,3347396
scanalyzer-08-strips,p15.pddl,on-skipc,0,,,0,311942,7,3017296
scanalyzer-08-strips,p15.pddl,on-norm,0,,,1274,316215,7,3034796
scanalyzer-08-strips,p16.pddl,off,0,,,,3085886,63,7300780
scanalyzer-08-strips,p16.pddl,on,0,,,1920,4173693,91,5997388
scanalyzer-08-strips,p16.pddl,on-w0.5,0,,,1920,4103110,91,5947872
scanalyzer-08-strips,p16.pddl,on-w2,0,,,1920,4209810,91,6411144
scanalyzer-08-strips,p16.pddl,on-skipc,0,,,0,3085886,63,7068660
scanalyzer-08-strips,p16.pddl,on-norm,0,,,1920,4123178,70,6632276
scanalyzer-08-strips,p17.pddl,off,0,,,,858040,15,5632996
scanalyzer-08-strips,p17.pddl,on,0,,,1920,1115144,18,5762064
scanalyzer-08-strips,p17.pddl,on-w0.5,0,,,1920,1076384,18,5889608
scanalyzer-08-strips,p17.pddl,on-w2,0,,,1920,1116483,18,6127392
scanalyzer-08-strips,p17.pddl,on-skipc,0,,,0,858040,15,5287640
scanalyzer-08-strips,p17.pddl,on-norm,0,,,1920,956015,17,4949456
scanalyzer-08-strips,p18.pddl,off,0,,,,566644,10,4739768
scanalyzer-08-strips,p18.pddl,on,0,,,1920,636154,10,5309988
scanalyzer-08-strips,p18.pddl,on-w0.5,0,,,1920,601434,10,5507336
scanalyzer-08-strips,p18.pddl,on-w2,0,,,1920,631792,10,5232728
scanalyzer-08-strips,p18.pddl,on-skipc,0,,,0,566644,10,5469572
scanalyzer-08-strips,p18.pddl,on-norm,0,,,1920,479797,11,5489192
scanalyzer-08-strips,p19.pddl,off,0,,,,5547774,113,7867352
scanalyzer-08-strips,p19.pddl,on,0,,,2754,7437597,148,8164052
scanalyzer-08-strips,p19.pddl,on-w0.5,0,,,2754,7269631,148,7181804
scanalyzer-08-strips,p19.pddl,on-w2,0,,,2754,7527147,145,8129736
scanalyzer-08-strips,p19.pddl,on-skipc,0,,,0,5547774,113,8191968
scanalyzer-08-strips,p19.pddl,on-norm,0,,,2754,6390374,120,7714324
scanalyzer-08-strips,p20.pddl,off,0,,,,1282933,27,5935192
scanalyzer-08-strips,p20.pddl,on,0,,,2754,1656003,29,7945284
scanalyzer-08-strips,p20.pddl,on-w0.5,0,,,2754,1678384,28,8086176
scanalyzer-08-strips,p20.pddl,on-w2,0,,,2754,1686274,28,8191904
scanalyzer-08-strips,p20.pddl,on-skipc,0,,,0,1282933,27,6225296
scanalyzer-08-strips,p20.pddl,on-norm,0,,,2754,1265741,28,6570052
scanalyzer-08-strips,p21.pddl,off,0,,,,822529,17,5756868
scanalyzer-08-strips,p21.pddl,on,0,,,2754,1017548,15,6161072
scanalyzer-08-strips,p21.pddl,on-w0.5,0,,,2754,1031724,15,6420288
scanalyzer-08-strips,p21.pddl,on-w2,0,,,2754,1017535,15,7166528
scanalyzer-08-strips,p21.pddl,on-skipc,0,,,0,822529,17,5511312
scanalyzer-08-strips,p21.pddl,on-norm,0,,,2754,788693,18,5869248
scanalyzer-08-strips,p22.pddl,off,1,13,0.00199625,,145,2,500000
scanalyzer-08-strips,p22.pddl,on,1,13,0.00177087,72,145,2,500000
scanalyzer-08-strips,p22.pddl,on-w0.5,1,13,0.00197885,72,145,2,500000
scanalyzer-08-strips,p22.pddl,on-w2,1,13,0.00199048,72,145,2,500000
scanalyzer-08-strips,p22.pddl,on-skipc,1,13,0.0018094,0,145,2,500000
scanalyzer-08-strips,p22.pddl,on-norm,1,13,0.00196024,72,145,2,500000
scanalyzer-08-strips,p23.pddl,off,1,13,0.00166838,,145,2,500000
scanalyzer-08-strips,p23.pddl,on,1,13,0.00179894,72,145,2,500000
scanalyzer-08-strips,p23.pddl,on-w0.5,1,13,0.00182939,72,145,2,500000
scanalyzer-08-strips,p23.pddl,on-w2,1,13,0.00189339,72,145,2,500000
scanalyzer-08-strips,p23.pddl,on-skipc,1,13,0.00151979,0,145,2,500000
scanalyzer-08-strips,p23.pddl,on-norm,1,13,0.00163511,72,145,2,500000
scanalyzer-08-strips,p24.pddl,off,1,13,0.001814,,145,2,500000
scanalyzer-08-strips,p24.pddl,on,1,13,0.00174467,72,145,2,500000
scanalyzer-08-strips,p24.pddl,on-w0.5,1,13,0.00181114,72,145,2,500000
scanalyzer-08-strips,p24.pddl,on-w2,1,13,0.00177376,72,145,2,500000
scanalyzer-08-strips,p24.pddl,on-skipc,1,13,0.00153843,0,145,2,500000
scanalyzer-08-strips,p24.pddl,on-norm,1,13,0.00173442,72,145,2,500000
scanalyzer-08-strips,p25.pddl,off,1,26,20.671,,523944,7,911816
scanalyzer-08-strips,p25.pddl,on,1,26,18.2667,224,452423,7,841796
scanalyzer-08-strips,p25.pddl,on-w0.5,1,26,15.0376,224,482537,7,863968
scanalyzer-08-strips,p25.pddl,on-w2,1,26,18.3405,224,451475,7,871832
scanalyzer-08-strips,p25.pddl,on-skipc,1,26,24.5834,64,634994,10,872476
scanalyzer-08-strips,p25.pddl,on-norm,1,26,13.4395,224,452423,7,841796
scanalyzer-08-strips,p26.pddl,off,1,30,38.9153,,443707,6,870796
scanalyzer-08-strips,p26.pddl,on,1,30,31.2713,224,260969,4,816200
scanalyzer-08-strips,p26.pddl,on-w0.5,1,30,25.5561,224,409005,6,851124
scanalyzer-08-strips,p26.pddl,on-w2,1,30,30.6051,224,260969,4,838432
scanalyzer-08-strips,p26.pddl,on-skipc,1,30,42.4839,64,366046,6,866572
scanalyzer-08-strips,p26.pddl,on-norm,1,30,32.1846,224,260969,4,816200
scanalyzer-08-strips,p27.pddl,off,1,34,44.7039,,288954,5,881108
scanalyzer-08-strips,p27.pddl,on,1,34,49.758,224,279088,4,854752
scanalyzer-08-strips,p27.pddl,on-w0.5,1,34,40.6684,224,211426,4,803960
scanalyzer-08-strips,p27.pddl,on-w2,1,34,44.0708,224,279088,4,854752
scanalyzer-08-strips,p27.pddl,on-skipc,1,34,60.8218,64,338258,5,918464
scanalyzer-08-strips,p27.pddl,on-norm,1,34,43.6264,224,279088,4,854752
scanalyzer-08-strips,p28.pddl,off,0,,,,143217457,17798,7462312
scanalyzer-08-strips,p28.pddl,on,0,,,792,117440913,18088,6881652
scanalyzer-08-strips,p28.pddl,on-w0.5,0,,,792,119266940,16987,6297516
scanalyzer-08-strips,p28.pddl,on-w2,0,,,792,135543710,19737,6491976
scanalyzer-08-strips,p28.pddl,on-skipc,0,,,288,29537671,486,3901136
scanalyzer-08-strips,p28.pddl,on-norm,0,,,792,125611294,15381,7367944
scanalyzer-08-strips,p29.pddl,off,0,,,,96220796,9326,5083344
scanalyzer-08-strips,p29.pddl,on,0,,,792,151968840,5851,6038580
scanalyzer-08-strips,p29.pddl,on-w0.5,0,,,792,140201512,11189,6026216
scanalyzer-08-strips,p29.pddl,on-w2,0,,,792,139437551,11252,5904516
scanalyzer-08-strips,p29.pddl,on-skipc,0,,,288,18636761,312,3801912
scanalyzer-08-strips,p29.pddl,on-norm,0,,,792,137768901,11409,5990028
scanalyzer-08-strips,p30.pddl,off,0,,,,61918476,4949,4568924
scanalyzer-08-strips,p30.pddl,on,0,,,792,97764579,8818,5234636
scanalyzer-08-strips,p30.pddl,on-w0.5,0,,,792,96213695,8978,5128384
scanalyzer-08-strips,p30.pddl,on-w2,0,,,792,63373838,4209,4568956
scanalyzer-08-strips,p30.pddl,on-skipc,0,,,288,16482603,269,3262696
scanalyzer-08-strips,p30.pddl,on-norm,0,,,792,99068621,8723,5641444
scanalyzer-opt11-strips,p01.pddl,off,1,13,0.00140744,,145,2,500000
scanalyzer-opt11-strips,p01.pddl,on,1,13,0.001899,72,145,2,500000
scanalyzer-opt11-strips,p01.pddl,on-w0.5,1,13,0.00151186,72,145,2,500000
scanalyzer-opt11-strips,p01.pddl,on-w2,1,13,0.00187158,72,145,2,500000
scanalyzer-opt11-strips,p01.pddl,on-skipc,1,13,0.00194528,0,145,2,500000
scanalyzer-opt11-strips,p01.pddl,on-norm,1,13,0.00172423,72,145,2,500000
scanalyzer-opt11-strips,p02.pddl,off,1,22,0.255827,,5953,2,506520
scanalyzer-opt11-strips,p02.pddl,on,1,22,0.32699,90,7279,2,509588
scanalyzer-opt11-strips,p02.pddl,on-w0.5,1,22,0.268648,90,6272,2,507032
scanalyzer-opt11-strips,p02.pddl,on-w2,1,22,0.319817,90,7279,2,509588
scanalyzer-opt11-strips,p02.pddl,on-skipc,1,22,0.259,0,5953,2,506520
scanalyzer-opt11-strips,p02.pddl,on-norm,1,22,0.274159,90,6490,2,507320
scanalyzer-opt11-strips,p03.pddl,off,1,26,0.282546,,4018,2,507016
scanalyzer-opt11-strips,p03.pddl,on,1,26,0.335795,90,4356,2,509000
scanalyzer-opt11-strips,p03.pddl,on-w0.5,1,26,0.292118,90,4058,2,507208
scanalyzer-opt11-strips,p03.pddl,on-w2,1,26,0.331024,90,4356,2,509032
scanalyzer-opt11-strips,p03.pddl,on-skipc,1,26,0.268224,0,4018,2,506984
scanalyzer-opt11-strips,p03.pddl,on-norm,1,26,0.305321,90,4153,2,507304
scanalyzer-opt11-strips,p04.pddl,off,1,24,19.0116,,45012,2,756364
scanalyzer-opt11-strips,p04.pddl,on,1,24,60.8028,224,117758,3,843972
scanalyzer-opt11-strips,p04.pddl,on-w0.5,1,24,61.9052,224,117758,3,843844
scanalyzer-opt11-strips,p04.pddl,on-w2,1,24,60.8492,224,117758,3,844804
scanalyzer-opt11-strips,p04.pddl,on-skipc,1,24,14.2181,0,45012,2,756368
scanalyzer-opt11-strips,p04.pddl,on-norm,1,24,64.4978,224,106336,3,831272
scanalyzer-opt11-strips,p05.pddl,off,0,,,,249413,5,3193644
scanalyzer-opt11-strips,p05.pddl,on,0,,,450,382972,10,5082236
scanalyzer-opt11-strips,p05.pddl,on-w0.5,0,,,450,494929,11,5175712
scanalyzer-opt11-strips,p05.pddl,on-w2,0,,,450,493379,11,5147420
scanalyzer-opt11-strips,p05.pddl,on-skipc,0,,,0,249413,5,3130004
scanalyzer-opt11-strips,p05.pddl,on-norm,0,,,450,390605,7,4011432
scanalyzer-opt11-strips,p06.pddl,off,1,30,25.4233,,20522,2,867908
scanalyzer-opt11-strips,p06.pddl,on,1,30,66.734,224,34256,2,823352
scanalyzer-opt11-strips,p06.pddl,on-w0.5,1,30,72.4195,224,34256,2,818524
scanalyzer-opt11-strips,p06.pddl,on-w2,1,30,75.7057,224,34256,2,823992
scanalyzer-opt11-strips,p06.pddl,on-skipc,1,30,34.0014,0,20522,2,867908
scanalyzer-opt11-strips,p06.pddl,on-norm,1,30,58.9914,224,32710,2,805440
scanalyzer-opt11-strips,p07.pddl,off,0,,,,5547774,113,7213016
scanalyzer-opt11-strips,p07.pddl,on,0,,,2754,7559830,144,7547408
scanalyzer-opt11-strips,p07.pddl,on-w0.5,0,,,2754,7269631,148,7090984
scanalyzer-opt11-strips,p07.pddl,on-w2,0,,,2754,7527147,145,8191968
scanalyzer-opt11-strips,p07.pddl,on-skipc,0,,,0,5547774,113,7577232
scanalyzer-opt11-strips,p07.pddl,on-norm,0,,,2754,6390374,120,8017612
scanalyzer-opt11-strips,p08.pddl,off,0,,,,902086,13,4544628
scanalyzer-opt11-strips,p08.pddl,on,0,,,792,1339705,21,6069240
scanalyzer-opt11-strips,p08.pddl,on-w0.5,0,,,792,1340305,21,5717028
scanalyzer-opt11-strips,p08.pddl,on-w2,0,,,792,1333676,21,6134352
scanalyzer-opt11-strips,p08.pddl,on-skipc,0,,,0,902086,13,4459588
scanalyzer-opt11-strips,p08.pddl,on-norm,0,,,792,985650,17,5269724
scanalyzer-opt11-strips,p09.pddl,off,0,,,,1662706,24,5318300
scanalyzer-opt11-strips,p09.pddl,on,0,,,1274,3099474,43,5613256
scanalyzer-opt11-strips,p09.pddl,on-w0.5,0,,,1274,1702006,28,5408120
scanalyzer-opt11-strips,p09.pddl,on-w2,0,,,1274,3095833,44,4880696
scanalyzer-opt11-strips,p09.pddl,on-skipc,0,,,0,1662706,24,5111064
scanalyzer-opt11-strips,p09.pddl,on-norm,0,,,1274,1734067,32,6029620
scanalyzer-opt11-strips,p10.pddl,off,0,,,,3085886,63,6693616
scanalyzer-opt11-strips,p10.pddl,on,0,,,1920,4173693,91,5984724
scanalyzer-opt11-strips,p10.pddl,on-w0.5,0,,,1920,4103110,91,5865348
scanalyzer-opt11-strips,p10.pddl,on-w2,0,,,1920,4209810,91,6414772
scanalyzer-opt11-strips,p10.pddl,on-skipc,0,,,0,3085886,63,6895576
scanalyzer-opt11-strips,p10.pddl,on-norm,0,,,1920,4123178,70,6227744
scanalyzer-opt11-strips,p11.pddl,off,1,26,20.2502,,523944,7,911816
scanalyzer-opt11-strips,p11.pddl,on,1,26,13.7785,224,452423,7,841796
scanalyzer-opt11-strips,p11.pddl,on-w0.5,1,26,19.7206,224,482537,7,864000
scanalyzer-opt11-strips,p11.pddl,on-w2,1,26,20.7954,224,451475,7,871832
scanalyzer-opt11-strips,p11.pddl,on-skipc,1,26,18.2367,64,634994,10,872476
scanalyzer-opt11-strips,p11.pddl,on-norm,1,26,13.6833,224,452423,7,841796
scanalyzer-opt11-strips,p12.pddl,off,1,36,41.6619,,16132,2,862664
scanalyzer-opt11-strips,p12.pddl,on,1,36,80.777,224,17633,2,835668
scanalyzer-opt11-strips,p12.pddl,on-w0.5,1,36,72.6028,224,17633,2,827448
scanalyzer-opt11-strips,p12.pddl,on-w2,1,36,83.7123,224,17633,2,857644
scanalyzer-opt11-strips,p12.pddl,on-skipc,1,36,40.7479,0,16132,2,862664
scanalyzer-opt11-strips,p12.pddl,on-norm,1,36,65.8182,224,17501,2,801796
scanalyzer-opt11-strips,p13.pddl,off,1,34,48.2558,,288954,5,881108
scanalyzer-opt11-strips,p13.pddl,on,1,34,33.3592,224,279088,4,906472
scanalyzer-opt11-strips,p13.pddl,on-w0.5,1,34,42.4679,224,211426,4,803960
scanalyzer-opt11-strips,p13.pddl,on-w2,1,34,34.9421,224,279088,4,854752
scanalyzer-opt11-strips,p13.pddl,on-skipc,1,34,71.6063,64,338258,5,873048
scanalyzer-opt11-strips,p13.pddl,on-norm,1,34,45.1971,224,279088,4,854752
scanalyzer-opt11-strips,p14.pddl,off,1,30,34.4308,,443707,6,870796
scanalyzer-opt11-strips,p14.pddl,on,1,30,23.7213,224,260969,4,838432
scanalyzer-opt11-strips,p14.pddl,on-w0.5,1,30,34.9092,224,409005,6,851124
scanalyzer-opt11-strips,p14.pddl,on-w2,1,30,33.9457,224,260969,4,816200
scanalyzer-opt11-strips,p14.pddl,on-skipc,1,30,49.2259,64,366046,6,866892
scanalyzer-opt11-strips,p14.pddl,on-norm,1,30,28.3835,224,260969,4,816200
scanalyzer-opt11-strips,p15.pddl,off,0,,,,91024,3,2008152
scanalyzer-opt11-strips,p15.pddl,on,0,,,450,146070,3,2804416
scanalyzer-opt11-strips,p15.pddl,on-w0.5,0,,,450,142225,4,3159868
scanalyzer-opt11-strips,p15.pddl,on-w2,0,,,450,142527,4,3545204
scanalyzer-opt11-strips,p15.pddl,on-skipc,0,,,0,91024,3,2212792
scanalyzer-opt11-strips,p15.pddl,on-norm,0,,,450,121277,3,3116568
scanalyzer-opt11-strips,p16.pddl,off,0,,,,275203,5,3009804
scanalyzer-opt11-strips,p16.pddl,on,0,,,792,353559,6,3687384
scanalyzer-opt11-strips,p16.pddl,on-w0.5,0,,,792,353638,6,3673068
scanalyzer-opt11-strips,p16.pddl,on-w2,0,,,792,351829,6,2756808
scanalyzer-opt11-strips,p16.pddl,on-skipc,0,,,0,275203,5,2342064
scanalyzer-opt11-strips,p16.pddl,on-norm,0,,,792,308154,5,2809584
scanalyzer-opt11-strips,p17.pddl,off,0,,,,454819,9,3280444
scanalyzer-opt11-strips,p17.pddl,on,0,,,1274,666972,11,4595108
scanalyzer-opt11-strips,p17.pddl,on-w0.5,0,,,1274,465164,9,3827764
scanalyzer-opt11-strips,p17.pddl,on-w2,0,,,1274,666778,11,4236256
scanalyzer-opt11-strips,p17.pddl,on-skipc,0,,,0,454819,9,3420640
scanalyzer-opt11-strips,p17.pddl,on-norm,0,,,1274,505822,9,3615104
scanalyzer-opt11-strips,p18.pddl,off,0,,,,858040,15,5209428
scanalyzer-opt11-strips,p18.pddl,on,0,,,1920,1115144,18,6166992
scanalyzer-opt11-strips,p18.pddl,on-w0.5,0,,,1920,1076384,18,5936036
scanalyzer-opt11-strips,p18.pddl,on-w2,0,,,1920,1116483,18,5708268
scanalyzer-opt11-strips,p18.pddl,on-skipc,0,,,0,858040,15,5213180
scanalyzer-opt11-strips,p18.pddl,on-norm,0,,,1920,956015,17,4938188
scanalyzer-opt11-strips,p19.pddl,off,0,,,,1282933,27,6325364
scanalyzer-opt11-strips,p19.pddl,on,0,,,2754,1656003,29,8185500
scanalyzer-opt11-strips,p19.pddl,on-w0.5,0,,,2754,1678384,28,8188064
scanalyzer-opt11-strips,p19.pddl,on-w2,0,,,2754,1686274,28,7945464
scanalyzer-opt11-strips,p19.pddl,on-skipc,0,,,0,1282933,27,6430564
scanalyzer-opt11-strips,p19.pddl,on-norm,0,,,2754,1265741,28,6297248
scanalyzer-opt11-strips,p20.pddl,off,0,,,,157574331,9855,6678912
scanalyzer-opt11-strips,p20.pddl,on,0,,,792,128590140,12901,6166024
scanalyzer-opt11-strips,p20.pddl,on-w0.5,0,,,792,122372885,17585,7029756
scanalyzer-opt11-strips,p20.pddl,on-w2,0,,,792,129587544,20207,5802644
scanalyzer-opt11-strips,p20.pddl,on-skipc,0,,,288,29537671,486,3755792
scanalyzer-opt11-strips,p20.pddl,on-norm,0,,,792,131566919,8112,6649392
parking-opt11-strips,pfile03-011.pddl,off,1,14,154.647,,5409143,104,1380252
parking-opt11-strips,pfile03-011.pddl,on,1,14,60.3413,3216,1489828,27,1104780
parking-opt11-strips,pfile03-011.pddl,on-w0.5,1,14,54.3329,3216,1197097,16,1189288
parking-opt11-strips,pfile03-011.pddl,on-w2,1,14,67.3713,3216,1489828,27,1104780
parking-opt11-strips,pfile03-011.pddl,on-skipc,1,14,54.0732,2508,1360573,20,1381212
parking-opt11-strips,pfile03-011.pddl,on-norm,1,14,53.9946,3216,1319032,21,1069404
parking-opt11-strips,pfile03-012.pddl,off,0,,,,5409143,104,3514608
parking-opt11-strips,pfile03-012.pddl,on,0,,,3216,1489828,27,3641640
parking-opt11-strips,pfile03-012.pddl,on-w0.5,0,,,3216,1197097,16,3545556
parking-opt11-strips,pfile03-012.pddl,on-w2,0,,,3216,1489828,27,3564412
parking-opt11-strips,pfile03-012.pddl,on-skipc,0,,,2508,1360573,20,4584032
parking-opt11-strips,pfile03-012.pddl,on-norm,0,,,3216,1319032,21,3702304
parking-opt11-strips,pfile04-013.pddl,off,0,,,,9426176,317,3368304
parking-opt11-strips,pfile04-013.pddl,on,0,,,5061,2591006,40,4047124
parking-opt11-strips,pfile04-013.pddl,on-w0.5,0,,,5061,2997851,46,4669448
parking-opt11-strips,pfile04-013.pddl,on-w2,0,,,5061,2591006,40,4154968
parking-opt11-strips,pfile04-013.pddl,on-skipc,0,,,4095,4954766,73,4038464
parking-opt11-strips,pfile04-013.pddl,on-norm,0,,,5061,2164531,33,3574856
parking-opt11-strips,pfile04-014.pddl,off,0,,,,9531114,289,3603736
parking-opt11-strips,pfile04-014.pddl,on,0,,,5061,2591006,40,4513420
parking-opt11-strips,pfile04-014.pddl,on-w0.5,0,,,5061,2997851,46,4224628
parking-opt11-strips,pfile04-014.pddl,on-w2,0,,,5061,2591006,40,3892628
parking-opt11-strips,pfile04-014.pddl,on-skipc,0,,,4095,4954766,73,4301404
parking-opt11-strips,pfile04-014.pddl,on-norm,0,,,5061,2164531,33,4481564
parking-opt11-strips,pfile04-015.pddl,off,0,,,,9531114,289,3597272
parking-opt11-strips,pfile04-015.pddl,on,0,,,5061,2591006,40,3420932
parking-opt11-strips,pfile04-015.pddl,on-w0.5,0,,,5061,2997851,46,3702432
parking-opt11-strips,pfile04-015.pddl,on-w2,0,,,5061,2591006,40,4203412
parking-opt11-strips,pfile04-015.pddl,on-skipc,0,,,4095,4954766,73,4174164
parking-opt11-strips,pfile04-015.pddl,on-norm,0,,,5061,2164531,33,4207492
parking-opt11-strips,pfile04-016.pddl,off,0,,,,9527691,290,3842736
parking-opt11-strips,pfile04-016.pddl,on,0,,,5061,2591006,40,4221072
parking-opt11-strips,pfile04-016.pddl,on-w0.5,0,,,5061,2997851,46,3499500
parking-opt11-strips,pfile04-016.pddl,on-w2,0,,,5061,2591006,40,4288180
parking-opt11-strips,pfile04-016.pddl,on-skipc,0,,,4095,4954766,73,4269984
parking-opt11-strips,pfile04-016.pddl,on-norm,0,,,5061,2164531,33,3672564
parking-opt11-strips,pfile05-017.pddl,off,0,,,,14051712,953,3609144
parking-opt11-strips,pfile05-017.pddl,on,0,,,7504,5924565,86,5488112
parking-opt11-strips,pfile05-017.pddl,on-w0.5,0,,,7504,5924565,86,4906648
parking-opt11-strips,pfile05-017.pddl,on-w2,0,,,7504,5924565,86,5135524
parking-opt11-strips,pfile05-017.pddl,on-skipc,0,,,6240,13251976,413,5061512
parking-opt11-strips,pfile05-017.pddl,on-norm,0,,,7504,5201101,79,4082464
parking-opt11-strips,pfile05-018.pddl,off,0,,,,14292152,984,3786660
parking-opt11-strips,pfile05-018.pddl,on,0,,,7504,5924565,86,4572932
parking-opt11-strips,pfile05-018.pddl,on-w0.5,0,,,7504,5924565,86,4677240
parking-opt11-strips,pfile05-018.pddl,on-w2,0,,,7504,5924565,86,4751960
parking-opt11-strips,pfile05-018.pddl,on-skipc,0,,,6240,13263720,411,3500560
parking-opt11-strips,pfile05-018.pddl,on-norm,0,,,7504,5201101,79,3575708
parking-opt11-strips,pfile05-019.pddl,off,0,,,,14373776,1007,3602868
parking-opt11-strips,pfile05-019.pddl,on,0,,,7504,5924565,86,4857764
parking-opt11-strips,pfile05-019.pddl,on-w0.5,0,,,7504,5924565,86,4984816
parking-opt11-strips,pfile05-019.pddl,on-w2,0,,,7504,5924565,86,4707472
parking-opt11-strips,pfile05-019.pddl,on-skipc,0,,,6240,13488303,396,3573560
parking-opt11-strips,pfile05-019.pddl,on-norm,0,,,7504,5201101,79,5123720
parking-opt11-strips,pfile05-020.pddl,off,0,,,,14373776,1007,3888452
parking-opt11-strips,pfile05-020.pddl,on,0,,,7504,5924565,86,5015264
parking-opt11-strips,pfile05-020.pddl,on-w0.5,0,,,7504,5924565,86,5032052
parking-opt11-strips,pfile05-020.pddl,on-w2,0,,,7504,5924565,86,5036580
parking-opt11-strips,pfile05-020.pddl,on-skipc,0,,,6240,13343464,405,5507552
parking-opt11-strips,pfile05-020.pddl,on-norm,0,,,7504,5201101,79,4580532
parking-opt11-strips,pfile06-021.pddl,off,0,,,,23479824,1545,5150780
parking-opt11-strips,pfile06-021.pddl,on,0,,,10629,13131923,201,4697060
parking-opt11-strips,pfile06-021.pddl,on-w0.5,0,,,10629,13224077,210,5038076
parking-opt11-strips,pfile06-021.pddl,on-w2,0,,,10629,13068784,207,4520416
parking-opt11-strips,pfile06-021.pddl,on-skipc,0,,,9027,3809637,1308,3310612
parking-opt11-strips,pfile06-021.pddl,on-norm,0,,,10629,12111697,176,4660404
parking-opt11-strips,pfile06-022.pddl,off,0,,,,23481680,1559,3839040
parking-opt11-strips,pfile06-022.pddl,on,0,,,10629,13068784,207,4678088
parking-opt11-strips,pfile06-022.pddl,on-w0.5,0,,,10629,13286144,196,4270388
parking-opt11-strips,pfile06-022.pddl,on-w2,0,,,10629,13068784,207,4678180
parking-opt11-strips,pfile06-022.pddl,on-skipc,0,,,9027,3809637,1308,3994780
parking-opt11-strips,pfile06-022.pddl,on-norm,0,,,10629,12111697,176,3791896
parking-opt11-strips,pfile06-023.pddl,off,0,,,,23481084,1548,4262856
parking-opt11-strips,pfile06-023.pddl,on,0,,,10629,13068784,207,4606696
parking-opt11-strips,pfile06-023.pddl,on-w0.5,0,,,10629,13286144,196,4053332
parking-opt11-strips,pfile06-023.pddl,on-w2,0,,,10629,13068784,207,4236252
parking-opt11-strips,pfile06-023.pddl,on-skipc,0,,,9027,3809637,1308,3414156
parking-opt11-strips,pfile06-023.pddl,on-norm,0,,,10629,12096359,178,4592644
parking-opt11-strips,pfile06-024.pddl,off,0,,,,23480997,1566,4678540
parking-opt11-strips,pfile06-024.pddl,on,0,,,10629,13131923,201,3611188
parking-opt11-strips,pfile06-024.pddl,on-w0.5,0,,,10629,13259877,199,4234908
parking-opt11-strips,pfile06-024.pddl,on-w2,0,,,10629,13068784,207,3707408
parking-opt11-strips,pfile06-024.pddl,on-skipc,0,,,9027,3850496,1291,3432152
parking-opt11-strips,pfile06-024.pddl,on-norm,0,,,10629,12102375,177,4340296
parking-opt11-strips,pfile07-025.pddl,off,0,,,,39063078,2133,4117188
